key,main_category,price_num,median_price,price_to_cat_median
https://www.jumia.co.ke/generic-led-2.4g-rechargeable-wireless-mouse-156801114.html,Computing,335.0,1089.0,0.3076216712580349
https://www.jumia.co.ke/domyos-skipping-rope-100-182220271.html,Sporting Goods,390.0,1175.0,0.33191489361702126
https://www.jumia.co.ke/rosy-toilet-paper-white-10-pack-unwrapped-218770.html,Grocery,276.0,799.0,0.3454317897371715
https://www.jumia.co.ke/generic-elegant-th-5155-rechargeable-solar-energy-flashlight-torch-154314028.html,Toys & Games,479.0,1350.0,0.3548148148148148
https://www.jumia.co.ke/kaililai-car-paint-scratch-and-swirl-marks-stain-remover-repair-cream-agent-auto-body-compound-polishing-grinding-paste-polishing-waxing-buffing-sponge-kit-polisher-removal-325400089.html,Toys & Games,489.0,1350.0,0.3622222222222222
https://www.jumia.co.ke/generic-1pc-breathable-sports-knee-pad-for-basketball-cycling-264523389.html,Sporting Goods,440.0,1175.0,0.37446808510638296
https://www.jumia.co.ke/generic-usb-bluetooth-5.0-transmitter-receiver-aux-pc-tv-68851059.html,Automobile,589.0,1500.0,0.39266666666666666
https://www.jumia.co.ke/generic-1.2v-aa-3800mah-ni-mh-rechargeable-batteries-ultra-high-capacity-for-long-lasting-power-in-toys-cameras-mp3-led-lamps-325392736.html,Toys & Games,534.0,1350.0,0.39555555555555555
https://www.jumia.co.ke/generic-jumbo-car-wash-extra-thick-sponge-easy-grip-washing-cleaning-30001139.html,Automobile,599.0,1500.0,0.3993333333333333
https://www.jumia.co.ke/kabras-kabras-premium-white-sugar-2kg-42734945.html,Grocery,345.0,799.0,0.43178973717146435
https://www.jumia.co.ke/generic-silver-harmonica-mouth-organ-for-begginers-adult-kids-325313694.html,Musical Instruments,799.0,1850.0,0.43189189189189187
https://www.jumia.co.ke/ak-lithium-all-purpose-grease-219771509.html,Automobile,649.5,1500.0,0.433
https://www.jumia.co.ke/generic-5pc-different-level-fitness-yoga-resistance-bands-214682363.html,Sporting Goods,520.0,1175.0,0.4425531914893617
https://www.jumia.co.ke/generic-guitar-pick-315738926.html,Musical Instruments,823.0,1850.0,0.4448648648648649
https://www.jumia.co.ke/pc-usb-dualshock-game-controller-twin-pad-ucom-mpg4929744.html,Gaming,849.0,1852.0,0.4584233261339093
https://www.jumia.co.ke/alfa-field-hockey-umpire-cards-58608187.html,Sporting Goods,550.0,1175.0,0.46808510638297873
https://www.jumia.co.ke/the-richest-man-in-babylon-jumia-books-mpg9454346.html,"Books, Movies and Music",590.0,1234.0,0.47811993517017826
https://www.jumia.co.ke/generic-faraday-key-fob-protector-bags-rfid-pouch-car-key-fob-signal-blocker-blocking-carbon-fiber-keyless-entry-stealing-anti-theft-263580532.html,Automobile,719.0,1500.0,0.47933333333333333
https://www.jumia.co.ke/generic-silicone-dishwashing-brush-gloves-purple-269065178.html,Grocery,386.0,799.0,0.4831038798498123
https://www.jumia.co.ke/jumia-books-think-again-the-power-of-knowing-what-you-dont-know-315074787.html,"Books, Movies and Music",599.0,1234.0,0.4854132901134522
https://www.jumia.co.ke/jumia-books-black-girls-must-die-exhausted-a-novel-book-by-jayne-allen-312308059.html,"Books, Movies and Music",599.0,1234.0,0.4854132901134522
https://www.jumia.co.ke/jumia-books-the-5am-club-own-your-morning.-elevate-your-life.-315251918.html,"Books, Movies and Music",600.0,1234.0,0.4862236628849271
https://www.jumia.co.ke/jumia-books-before-i-let-go-skyland-book1-307890968.html,"Books, Movies and Music",600.0,1234.0,0.4862236628849271
https://www.jumia.co.ke/soko-maize-meal-5kg-47995241.html,Grocery,399.0,799.0,0.49937421777221525
https://www.jumia.co.ke/generic-individual-2-pack-ph-digital-meter-buffer-solution-powder-for-precise-easy-calibration-43962469.html,Industrial & Scientific,499.0,989.0,0.5045500505561172
https://www.jumia.co.ke/generic-pocket-star-hex-torx-key-foldable-l-n-key-set-8-in-1-folding-hex-key-box-wrench-set-308719604.html,Industrial & Scientific,500.0,989.0,0.5055611729019212
https://www.jumia.co.ke/generic-pocket-star-hex-allen-key-foldable-l-n-key-set-8-in1-folding-hex-key-box-wrench-set-305670434.html,Industrial & Scientific,500.0,989.0,0.5055611729019212
https://www.jumia.co.ke/sony-wired-headset-headphones-67865041.html,Musical Instruments,988.0,1850.0,0.534054054054054
https://www.jumia.co.ke/generic-6kg-gas-regulator-1-meter-pipe-2-safety-clips-325357864.html,Industrial & Scientific,549.0,989.0,0.5551061678463094
https://www.jumia.co.ke/generic-fasion-blow-dry-diffuser-comb-324937672.html,Pet Supplies,450.0,749.5,0.600400266844563
https://www.jumia.co.ke/fashion-cat-collar-pet-cat-necklace-and-paw-print-adjustable-buckle-small-dog-bell-positioning-pet-collar-63070048.html,Pet Supplies,499.0,749.5,0.6657771847898599
https://www.jumia.co.ke/fashion-purple-adjustable-bell-puppy-cute-cat-paw-pet-collar-pattern-dog-neck-strap-321934712.html,Pet Supplies,499.0,749.5,0.6657771847898599
https://www.jumia.co.ke/fashion-unisex-cotton-infant-toddler-safety-helmet-head-protector-167081928.html,Baby Products,599.0,851.0,0.7038777908343126
https://www.jumia.co.ke/generic-2-in-1-mic-wireless-lavalier-duo-microphone-with-usb-c-lightning-crystal-clear-audio-for-vlogging-interviews-online-content-android-iphone-325457920.html,Musical Instruments,1325.0,1850.0,0.7162162162162162
https://www.jumia.co.ke/microsoft-xbox-360-wired-gamepad-game-pad-controller-325241740.html,Gaming,1345.0,1852.0,0.7262419006479481
https://www.jumia.co.ke/generic-4-pack-baby-cabinet-locks-with-adhesive-for-drawer-cupboards-fridge-closet-and-pantry-childproof-door-latch-for-protecting-kids-toddler-children-192422874.html,Baby Products,619.0,851.0,0.72737955346651
https://www.jumia.co.ke/catpapa-3-24months-baby-girl-cartoon-pringting-t-shirt-with-overalls-312304150.html,Baby Products,643.0,851.0,0.7555816686251469
https://www.jumia.co.ke/oraimo-over-the-ear-bluetooth-wireless-headphone-323406556.html,Musical Instruments,1400.0,1850.0,0.7567567567567568
https://www.jumia.co.ke/catpapa-3pcs-0-3years-baby-boy-stripe-and-checkerboard-tees-312875871.html,Baby Products,694.0,851.0,0.8155111633372503
https://www.jumia.co.ke/catpapa-3-24months-baby-girls-butterfly-printing-top-with-pants-312795211.html,Baby Products,737.0,851.0,0.8660399529964747
